Timestamp,Issue_Key,Issue_Type,Status,Priority,Assignee,Reporter,Story_Points,Resolution_Time,Comments_Count
10-05-2024 01:51,Ne-9614,Bug,Open,Low,Marcus Garrison,Gregory Flowers,5,100,5
15-05-2024 04:52,UX-2176,Task,Resolved,High,Charles Perry,Mitchell Murphy,4,9,8
16-05-2024 02:58,Fe-4351,Bug,Open,Low,Jessica Dawson,Danny Campbell,10,25,16
17-05-2024 21:30,TK-5275,Task,Open,Medium,Dr. Catherine Blackwell,Anthony Dunlap,4,97,8
11-05-2024 08:30,QB-0900,Story,In Progress,High,Maria Johnson,Jeremy Lawrence,9,63,11
10-05-2024 08:37,jT-3338,Task,Open,Low,Ruben James,Brandy White,3,89,12
10-05-2024 10:27,UN-2531,Story,Closed,Low,Jennifer Chandler,Luis Nelson,7,94,8
09-05-2024 10:19,HS-6400,Task,Resolved,High,Shannon Brown,Nathaniel White,3,30,12
12-05-2024 00:57,dm-3086,Story,Resolved,Low,Andrew Hill,Mr. Daniel Marshall MD,7,86,4
13-05-2024 08:14,fe-1260,Task,In Progress,Medium,Phillip Taylor,Hunter Hudson,5,16,2
09-05-2024 01:28,bh-3620,Task,Open,High,Michael Garcia,Karen Williams,2,27,13
18-05-2024 13:34,jP-0558,Bug,In Progress,Medium,Shaun Best,John Warren,10,5,18
14-05-2024 00:22,xU-1809,Task,Closed,High,Christian Davis,Kelly Vasquez,4,5,12
14-05-2024 10:36,AI-4434,Bug,In Progress,Low,Monica Taylor,Dennis Powers,2,15,13
13-05-2024 04:56,Fr-7615,Bug,Closed,High,Stephen Clark,Michael Lopez,5,42,2
13-05-2024 04:46,Vt-3627,Bug,Resolved,High,Benjamin Ellis,Thomas Patton,9,25,8
12-05-2024 18:17,wY-3356,Bug,Open,High,Taylor Leon,Kurt Smith,5,67,7
17-05-2024 15:31,qP-7687,Task,Resolved,High,Jose Carter,Joshua Brown,8,22,13
18-05-2024 10:35,yI-7506,Bug,Open,Low,Bradley Mullen,Daniel Fitzgerald,8,87,20
18-05-2024 07:35,OU-3397,Story,Closed,High,Donald Costa,Benjamin Harmon,1,90,17
16-05-2024 00:56,fA-6264,Task,Resolved,Low,Jacob Martin,Matthew Oliver,1,74,5
10-05-2024 20:41,oH-2928,Task,Resolved,Medium,Joshua Rosario,Bridget Moore,7,17,10
16-05-2024 00:34,kb-6905,Bug,Open,Low,Thomas Miller,Jason Melton,1,100,5
10-05-2024 07:49,Vm-4071,Story,In Progress,Low,Elizabeth Castaneda,Melissa Hill,1,59,20
14-05-2024 04:03,cQ-8828,Task,Open,Low,Robin Nunez,Anthony Padilla,2,41,20
14-05-2024 17:30,oS-9237,Story,Closed,High,Shannon Foster,Sara Martin,2,60,17
09-05-2024 22:40,ZL-0755,Task,Resolved,High,Richard Rodriguez,Emily Burgess,1,56,9
10-05-2024 06:56,Lb-0898,Bug,Closed,High,Brian Wise,Eric Lee,10,58,10
14-05-2024 06:27,CF-5175,Bug,Open,Low,Heather Woods,Colleen Roy,2,55,16
18-05-2024 03:02,ld-3475,Bug,Resolved,High,Adam Alvarez,Tammy Miller,10,35,7
11-05-2024 17:34,qC-9587,Task,Open,Low,Bill Simmons,Michael Gibson,9,90,11
16-05-2024 18:51,CB-5818,Bug,In Progress,High,John Campbell,Patricia Young,1,93,17
12-05-2024 01:39,mG-0680,Task,In Progress,High,Kenneth Cannon,Daniel Rodriguez,9,64,7
11-05-2024 17:12,Wo-2625,Task,Closed,Low,Jordan Martinez,Maria Marshall,8,75,5
11-05-2024 04:25,hy-6587,Bug,Resolved,High,Mary Wright,Robert Davis,6,14,13
09-05-2024 22:33,OW-2463,Story,Resolved,Low,Jill Nash,Terry Conrad,6,9,16
10-05-2024 18:14,fj-6339,Bug,Open,High,Jennifer Horn,Tony Sanders,10,79,15
09-05-2024 13:11,Ia-6082,Story,In Progress,Low,Timothy Williams,Joseph Mcknight,6,46,20
12-05-2024 04:13,Wu-4828,Task,Open,Medium,Amber Clark,Jennifer Robinson,4,86,15
14-05-2024 21:45,Zt-5092,Bug,Resolved,High,Derrick Sawyer,Stephanie Munoz,9,16,10
16-05-2024 08:29,sI-3346,Task,In Progress,Low,Michael Cunningham,Elizabeth Gibbs,5,88,14
10-05-2024 02:04,DG-6024,Bug,In Progress,Medium,Tara Mccormick,Caleb Miller,2,22,5
16-05-2024 11:56,nP-1039,Bug,Resolved,Low,Michael Johnson,Margaret Powers,5,69,19
14-05-2024 12:25,JM-9669,Bug,In Progress,Medium,Mathew Rush,Alicia Phillips,4,64,5
15-05-2024 11:38,Pd-7435,Story,In Progress,Low,Nicole Cherry DVM,Nathaniel Larsen,5,35,1
16-05-2024 09:46,Qn-7848,Story,Open,High,James Allen,Susan Ryan,9,88,12
08-05-2024 17:58,zK-1271,Story,Closed,Low,Leslie Peters,Megan Thompson,10,3,1
10-05-2024 16:09,bi-1537,Bug,Closed,High,Karen Duke,Frank Christian,10,83,9
13-05-2024 15:21,mY-6397,Task,Open,Low,Heidi Johns,Hannah Chen,1,19,2
09-05-2024 07:11,xb-8261,Story,Closed,Low,Kara David,Mrs. Jillian Willis,5,26,12
14-05-2024 21:46,mG-6527,Task,In Progress,Low,Cheryl Douglas DDS,Kimberly Stokes,7,60,13
15-05-2024 21:22,WK-4607,Story,In Progress,Low,Hunter Alvarez,Bonnie Hooper,6,50,12
15-05-2024 03:10,zj-9636,Story,Closed,Low,Gregory Smith,Jon Flores,4,57,20
11-05-2024 07:59,vN-2908,Task,Resolved,High,Jeffrey Andrews,Janet Kennedy,3,96,1
16-05-2024 15:51,fV-0882,Task,Closed,Medium,Ronald Ryan,Linda Scott,10,24,11
14-05-2024 19:06,vJ-9674,Story,Closed,Medium,Amy Mays,Brian Larson,1,65,3
11-05-2024 05:46,we-9234,Bug,Resolved,Low,Allison Lambert,Charles Medina,10,52,11
18-05-2024 00:35,RY-1921,Story,Resolved,Low,Charles Gonzalez,Brett King,9,88,7
12-05-2024 06:12,PT-5241,Bug,Open,Low,Mark Mathis,Lisa Hardy,8,24,1
13-05-2024 21:06,em-7068,Story,Closed,Low,Samantha Stewart,Brian Lucas,1,62,2
14-05-2024 19:53,fw-8568,Bug,Closed,Medium,Sarah Diaz,Amber Valdez,2,63,9
12-05-2024 02:14,EN-9780,Bug,Open,High,Elizabeth Powell,Emily Young,4,94,14
16-05-2024 10:16,Ut-9945,Bug,Closed,High,Yolanda Curry,Leslie Parker,10,45,3
13-05-2024 05:58,tw-1916,Story,Resolved,Medium,Robert Nelson,Johnny Gilmore,6,11,10
17-05-2024 11:53,eG-1771,Story,Resolved,Low,Patrick Reed,Nicole Lynch,2,74,12
15-05-2024 03:20,oW-2458,Story,In Progress,Low,David Deleon,Samuel Howard,9,35,3
17-05-2024 13:36,Wm-5232,Bug,Closed,Low,Theresa Clark,Susan Taylor,10,48,15
12-05-2024 00:55,Lo-4165,Task,In Progress,Low,Jonathan Smith,Hannah Warren,6,47,17
10-05-2024 10:55,yW-9157,Story,In Progress,Low,Timothy Lewis,Emily Brown,6,80,11
16-05-2024 01:57,yq-2054,Bug,Open,Low,William Brown,Isaac Andrews,10,85,16
18-05-2024 17:03,fs-4633,Task,Open,Low,Renee Weeks,Jennifer Fisher,4,18,6
13-05-2024 03:03,Ud-7428,Task,Resolved,Low,Thomas Miller,Adam Bass,8,57,1
13-05-2024 16:18,JI-3895,Task,Closed,High,Joseph Anderson,Jennifer Webster,3,90,1
13-05-2024 16:59,mo-2152,Story,Closed,Low,Mark Brown,Justin Baldwin,4,32,15
16-05-2024 09:49,yX-1455,Bug,Closed,Medium,Jennifer Gutierrez,Curtis Scott,7,54,5
11-05-2024 13:07,Dw-0524,Task,Open,High,Victor Francis,Gina Marshall,9,85,9
14-05-2024 13:38,Bb-3794,Task,Open,Low,Robert Ortiz,Scott Sullivan,8,90,20
17-05-2024 01:05,Yd-6337,Story,Resolved,High,Jacqueline Rodriguez,Jenna Bennett,5,27,16
14-05-2024 15:35,Kt-3425,Bug,Open,High,David Williams,Sabrina Hopkins,1,46,5
09-05-2024 02:03,RO-7753,Task,Closed,Low,Ann Allen,Thomas Thomas,8,63,0
14-05-2024 19:49,Ix-6445,Story,In Progress,Medium,Jennifer Jones,Brenda Andrade DVM,9,30,15
11-05-2024 17:03,fc-8365,Bug,Closed,Medium,Michael Clayton,James Martinez,4,11,13
17-05-2024 10:38,rs-0626,Task,In Progress,Low,Francis Trujillo,Amber Smith,1,100,12
11-05-2024 08:54,aB-3001,Task,Closed,Medium,Heather Boyd,Nicole Navarro,8,31,18
12-05-2024 07:10,Uo-7174,Task,Resolved,High,Kari Grant,Daniel Martinez,7,52,8
12-05-2024 13:29,oM-4025,Bug,Open,High,Dominic Decker,Bethany Velasquez,5,97,8
17-05-2024 04:13,Ri-6250,Bug,Resolved,Medium,Curtis James,Anthony Spence,1,25,11
15-05-2024 16:59,iF-4776,Task,Closed,High,Bryan Barrett,Aaron Little,8,62,4
17-05-2024 22:42,OW-8690,Bug,In Progress,Medium,Stephen King,Tara Campbell,8,6,16
12-05-2024 18:18,cN-5161,Bug,Resolved,Medium,Kayla Powell,David Garcia,9,90,17
10-05-2024 00:13,bQ-3797,Bug,Closed,Low,Franklin Williams,Alfred Brewer,1,1,9
14-05-2024 21:48,IF-3735,Bug,Open,Low,Jennifer Anderson,Shane Green,7,40,15
11-05-2024 03:30,Im-9116,Task,Closed,Low,Lynn Dunlap,Christine Schneider,7,81,17
09-05-2024 23:07,Wh-0592,Task,Closed,Medium,Gary Patterson,Amber Smith DDS,1,68,2
12-05-2024 18:19,GU-3462,Story,Open,Medium,Jordan Coffey,Lisa Day,2,12,0
18-05-2024 16:38,rA-5199,Task,Closed,Low,Don Perez,Shane Villarreal,8,33,9
11-05-2024 16:08,zu-9795,Bug,Open,High,Crystal Mueller,Stacey Watts,9,44,20
10-05-2024 06:04,Ad-4034,Task,In Progress,Medium,Patricia Cummings,Michael Watts,10,69,13
09-05-2024 12:49,oV-4724,Task,Resolved,Low,Melissa Strong,Joseph Stephenson,6,64,13
14-05-2024 23:59,Zv-5728,Story,Closed,High,Jennifer Mendoza,Marilyn Brown,3,91,0
13-05-2024 00:32,fu-6173,Story,Open,High,Bradley Kane,Rachel Lang,9,38,20
12-05-2024 01:55,Dy-6157,Bug,In Progress,Low,Grace Farrell DDS,Victoria Warren,1,91,15
14-05-2024 22:25,lJ-5395,Story,Resolved,High,Parker Walsh,Ashley Wood,7,82,13
15-05-2024 15:57,GI-1663,Story,Resolved,Low,Gregory Rivera,Nathan Young,7,52,15
12-05-2024 13:59,gC-9581,Task,Open,High,Sandra Gonzalez,Mr. Robert Phelps PhD,9,38,15
18-05-2024 02:42,LT-7681,Task,In Progress,Low,Kaylee Matthews,Keith Carter,5,70,6
18-05-2024 02:53,ty-9779,Bug,In Progress,Low,Dennis Marsh DDS,Keith Lopez,9,8,0
16-05-2024 18:01,YJ-2585,Story,Open,Low,Rebecca Peterson,Diana Price,4,39,8
08-05-2024 20:30,py-3281,Bug,Resolved,High,Patrick French,Mark Robinson,5,35,10
09-05-2024 00:16,ku-1440,Story,Resolved,Low,Richard Richardson,Jennifer Clark,1,67,15
10-05-2024 13:13,ei-2934,Task,In Progress,Medium,Peggy Williams DDS,Tracy Woodward,9,24,13
15-05-2024 07:46,Ly-6439,Story,Resolved,High,Stephanie Roy,Stephanie Lee,5,4,12
11-05-2024 10:28,Er-6525,Task,Resolved,Low,Kimberly Gonzalez,Joshua Baldwin,4,96,19
18-05-2024 12:14,vL-3135,Bug,Closed,Low,Nicholas Walker,James Collins,9,77,10
14-05-2024 08:15,he-7195,Task,Closed,High,Elizabeth Welch,Dana Duarte,7,49,6
13-05-2024 10:00,mA-5726,Task,Closed,High,Anthony Harvey,Brian Rodriguez,10,98,3
08-05-2024 21:05,Qu-8584,Bug,In Progress,High,Kimberly Smith,Adam Richardson,2,55,2
15-05-2024 08:51,iT-0255,Story,Open,Low,James Frederick,Gregory Perry,4,94,1
12-05-2024 21:52,gW-3849,Story,In Progress,High,Christy Morales,Theresa Ramirez,8,17,2
15-05-2024 17:26,Ff-7954,Bug,Resolved,Medium,Michelle Johnston,Jonathan Rice,10,86,2
18-05-2024 01:46,my-6446,Task,Resolved,Medium,Allison Anderson,Debra Daniels,1,10,4
14-05-2024 10:46,JF-2029,Bug,Open,High,Jessica Crawford,Whitney Stark,7,84,17
09-05-2024 05:15,xP-7417,Bug,In Progress,Low,Lynn Mcclain,Jessica Lyons,1,48,13
13-05-2024 13:23,Ka-2415,Task,In Progress,Medium,Jeremy Russell,Robert Boyd,4,95,14
10-05-2024 09:32,Dq-1279,Task,Open,Medium,Dawn Keith,James Miller,3,56,5
18-05-2024 09:57,tS-4492,Bug,Resolved,Medium,Patrick Walton,Luis Gray,8,19,0
09-05-2024 09:51,LA-0891,Bug,Resolved,High,Jason Lawson,Mary Mcclain,6,71,0
10-05-2024 16:19,zW-4848,Bug,Closed,Low,Steven Hawkins,Zoe Petty,1,23,18
13-05-2024 06:47,xe-0773,Bug,Open,Medium,James King,Autumn Sanchez,9,95,2
17-05-2024 11:08,AQ-3661,Story,In Progress,High,Mr. Michael Riggs,Elizabeth Becker,2,30,9
14-05-2024 17:52,Fq-4431,Bug,Open,Medium,Jade Henry,Kayla Kemp,6,90,4
11-05-2024 21:29,ru-0178,Story,In Progress,High,Bryan Johnson,James Nelson,4,33,3
17-05-2024 03:55,BH-8794,Story,Resolved,High,Mark Brooks,Katherine Miller,9,18,13
10-05-2024 09:56,IE-0211,Task,Closed,High,Mark Gray,Katelyn Martin,5,81,19
17-05-2024 20:44,oz-5109,Task,Closed,High,Matthew Scott,Carl Clark,8,88,18
10-05-2024 19:41,TV-9845,Story,Closed,Low,Melissa Hunter,Kayla Richard,6,55,14
10-05-2024 12:29,nn-0369,Bug,Resolved,Medium,Michael Lewis,Robert Anderson,7,30,18
10-05-2024 17:33,Wi-9559,Story,Resolved,High,Christina James,Patricia Elliott,10,81,10
15-05-2024 22:49,Eh-9115,Bug,In Progress,Low,Kara Harris,Marcus Olsen,7,25,2
12-05-2024 23:08,au-5951,Bug,Resolved,Low,Kathryn Day,Amber Mcmillan,2,39,4
18-05-2024 16:41,BD-8452,Task,Closed,High,Theresa Downs,Donald Hernandez,1,62,17
14-05-2024 10:15,Wz-7745,Bug,Open,High,Kristina Webster,Brian Garrison,7,52,15
12-05-2024 04:19,yY-2728,Task,In Progress,Low,Dr. Samantha Williams,Lori King,8,5,16
12-05-2024 04:10,mQ-8296,Task,Open,High,Brian Wang,Jon Jenkins,7,76,6
12-05-2024 13:36,OL-9327,Bug,Resolved,Low,Philip Short,Victoria Jackson,7,88,11
11-05-2024 10:59,LM-0522,Story,Resolved,Medium,Jillian Hoffman,Sara Reed,8,38,7
17-05-2024 18:07,ck-2867,Bug,Resolved,Medium,Maria Johnson,Vincent Haley,5,44,15
17-05-2024 04:57,SK-1522,Story,Resolved,Medium,Louis Kirk,Matthew White,10,9,1
09-05-2024 17:29,jo-5174,Task,In Progress,High,Donna Nicholson,Alex Payne,4,16,5
13-05-2024 20:27,Mc-7563,Task,In Progress,Low,Kenneth Jordan,Kerry Allen,5,75,5
15-05-2024 22:06,LI-1398,Task,In Progress,High,Carl Chang,Jillian Trevino,8,19,7
15-05-2024 10:25,bx-6095,Story,Open,High,Cheryl Patterson,Lisa Martin,3,97,13
09-05-2024 19:42,vZ-1387,Story,In Progress,High,Jeff Meadows,Dr. Chad Jackson,1,71,7
16-05-2024 04:23,Qy-3784,Bug,Closed,High,Kristin Doyle,Kevin Poole,5,35,9
13-05-2024 15:48,Wy-4634,Bug,In Progress,Low,Karen Hernandez,Bryan Mcclain,6,23,12
16-05-2024 17:07,vj-6845,Story,Closed,Medium,Vincent Smith,Ashley Holmes,9,33,16
14-05-2024 08:41,sq-9467,Bug,Resolved,High,Ashley Davies,Michelle Campbell,7,58,20
13-05-2024 04:05,oZ-0711,Bug,Resolved,High,Jessica Briggs,Eric Jones,9,84,6
18-05-2024 15:47,Vi-3728,Task,In Progress,Medium,Marissa Neal,Jillian Kerr,7,14,15
08-05-2024 17:39,IW-2695,Bug,Open,High,Keith Fischer,Jane Brown,4,47,18
17-05-2024 12:57,Ij-0751,Bug,Closed,Low,David Steele,Victoria Farmer,4,89,16
17-05-2024 23:13,co-7604,Story,Resolved,High,Kyle Dean,Emily Lang,2,22,4
13-05-2024 01:17,GB-7612,Bug,Resolved,Low,Mrs. Samantha Cox,Shannon Nichols,10,98,11
11-05-2024 15:57,Af-3528,Story,In Progress,Low,Eric Brown,Dylan Morris,9,15,20
10-05-2024 21:53,OD-9982,Story,Closed,Medium,Andrew Coffey,Danielle Hardy,2,44,12
17-05-2024 17:03,RZ-0662,Story,Resolved,Low,Jason Cordova,Karl Davis,5,76,1
13-05-2024 20:26,hM-4687,Bug,Open,High,Cassandra Cross,Troy Curtis,1,58,20
18-05-2024 05:51,Cb-3012,Story,In Progress,High,Megan Watts,Theresa Sanders,1,66,18
09-05-2024 19:45,cP-1827,Bug,Open,Low,Barbara Martin,Sandra Williams,2,83,20
13-05-2024 20:07,kA-4799,Story,Resolved,Low,Melissa Barron,George Davis,3,65,9
16-05-2024 07:10,vo-4924,Task,Closed,Low,William Gardner,Catherine Romero,8,55,12
16-05-2024 14:51,xB-5808,Task,Closed,High,Robert Montgomery,Joe Cook,5,88,3
14-05-2024 07:26,uz-5897,Task,Open,Low,Juan Holt,Sandy Vincent,7,58,10
09-05-2024 11:16,if-7774,Bug,Closed,Medium,Carrie Kirk,Judy Murray,10,61,5
14-05-2024 17:47,Lb-7066,Story,Closed,Medium,Charles Garcia,Justin Pierce,10,97,2
16-05-2024 16:24,VR-3370,Bug,Open,Medium,Janice Leach,Patrick Johnson,9,41,10
18-05-2024 02:52,CX-0419,Bug,Resolved,Low,Michael Walsh,Courtney Farmer,10,24,17
16-05-2024 11:34,YG-0702,Bug,Open,Low,Susan Serrano,Abigail Graham,3,57,5
09-05-2024 00:47,vv-3524,Task,Closed,Medium,Anthony Adams,Kevin Brown,7,83,20
17-05-2024 15:23,ZF-9002,Story,Resolved,Low,John Torres,Juan Baird,8,48,8
17-05-2024 13:31,EE-8011,Task,Closed,High,April Mercer,Joseph Wright,6,84,17
13-05-2024 20:45,vs-6600,Task,Closed,High,Roberto Ramirez,Kimberly Olson,9,85,10
14-05-2024 13:25,UM-7232,Bug,Resolved,High,Christopher Lopez,Kevin Hampton,9,56,12
14-05-2024 02:06,uN-6210,Bug,Open,Medium,Sydney Smith,Daniel Jackson,2,3,20
15-05-2024 16:49,ml-5177,Bug,In Progress,Medium,Laurie Roberts,Rachel Levine,6,71,8
17-05-2024 15:08,Zt-3919,Story,In Progress,High,Eric Alvarez,Kevin Griffin,10,65,3
18-05-2024 09:10,se-4632,Story,In Progress,Low,Jonathan Rodriguez,Ruth Rivers,10,85,5
09-05-2024 19:52,CT-6760,Bug,In Progress,Medium,Anna Barber,Samantha Gutierrez,4,8,5
11-05-2024 04:28,Wj-0781,Story,Closed,Medium,Vanessa Rivas,Lisa Fox,1,71,1
12-05-2024 11:01,Og-2596,Story,Resolved,Medium,Paul Schmidt,Matthew Wong,4,3,20
13-05-2024 18:13,ua-6471,Task,Open,High,Christopher Rivera,Roger Day,5,60,16
09-05-2024 19:49,tk-2295,Bug,Open,Low,Daniel Hodges,Melanie Wilson,5,11,14
18-05-2024 03:26,Tr-9942,Bug,Resolved,Medium,Kenneth Stokes,Kelly Clark,7,77,0
12-05-2024 23:15,CL-7156,Task,Resolved,Medium,Jeffrey Trevino,Melissa Cox,7,55,3
17-05-2024 07:58,wr-5257,Task,In Progress,High,Larry Jones,David Mcdonald,1,70,5
11-05-2024 07:37,qG-0631,Task,Closed,Medium,Caitlin Smith,Joel Johnston,5,18,18
12-05-2024 06:43,ME-7340,Task,Resolved,Medium,Justin Tate,Anthony Evans,4,37,8
13-05-2024 22:56,Ip-9857,Task,In Progress,Medium,Charles Anderson,Bryan Wilson,8,42,10
12-05-2024 03:19,xb-6683,Task,Resolved,High,Joe Kaufman,George Guzman,1,47,12
10-05-2024 02:06,mZ-3031,Bug,In Progress,Low,Beverly Sullivan,Kelly Salazar,4,43,0
14-05-2024 10:59,jF-8179,Task,Open,Medium,Margaret West,Edwin Middleton,8,26,11
17-05-2024 16:04,bD-2838,Story,Resolved,Low,Lisa Browning,Laura Vargas,10,1,16
10-05-2024 00:48,VM-3942,Story,Closed,High,Lauren Escobar,David Waters,2,80,2
11-05-2024 00:55,Pk-2274,Task,Closed,Low,Kim Oconnor,Donald Saunders,8,50,1
11-05-2024 20:38,lW-4343,Bug,Resolved,Medium,Joel Webb,Ryan Hamilton,3,56,13
12-05-2024 21:14,rM-8633,Story,In Progress,Medium,Gerald Nunez,Cynthia Coleman,10,63,4
17-05-2024 11:35,Lb-1934,Task,Closed,Low,Andrew Simon,Mr. Anthony Meyer,10,76,6
15-05-2024 11:59,cv-9413,Story,In Progress,Medium,Charles Villa,Julie Juarez,7,65,16
17-05-2024 05:35,Et-4232,Task,Resolved,Low,John Ortiz,Susan Black,7,39,11
13-05-2024 18:21,fG-9895,Story,In Progress,Medium,Anthony Romero,Christopher Obrien,7,13,16
15-05-2024 20:00,RT-6610,Bug,In Progress,High,John Thomas,Jessica Evans,10,65,10
12-05-2024 22:21,AU-0030,Task,Closed,Medium,Monique Martinez,Bobby Jefferson,4,80,1
10-05-2024 02:24,BK-5405,Bug,Open,High,Joseph Reese,Tara Coleman,5,33,6
11-05-2024 08:12,OF-3357,Bug,Open,Low,Jonathan Craig,Ralph King,8,82,5
10-05-2024 03:48,SM-2904,Task,Resolved,High,Margaret James,Samantha Carter PhD,1,95,5
10-05-2024 16:04,BV-3810,Task,Closed,High,Debra Martin,Brenda Morton,5,50,13
15-05-2024 04:19,IH-0033,Story,Resolved,Medium,Cheryl Crawford,Michael Arias,4,39,6
10-05-2024 15:36,vd-7001,Bug,In Progress,Medium,Brenda Price,April Chapman,5,43,9
13-05-2024 06:19,id-9579,Task,Open,Medium,Samantha Gray,Alyssa Hernandez,1,16,1
16-05-2024 02:49,GX-8365,Story,In Progress,Medium,Gary Torres,Lauren Mendoza,5,20,12
12-05-2024 19:02,Gp-7784,Task,In Progress,Low,Mr. Brandon Stuart,Amy Davis,2,32,2
08-05-2024 22:47,Zj-2744,Story,In Progress,High,Jessica White,Keith Miller,3,8,11
10-05-2024 22:32,BQ-5057,Task,In Progress,Low,Ashley Powell,Tyler Bender,3,65,19
11-05-2024 17:51,Ng-0448,Bug,Resolved,Medium,Donald Love,Todd Parrish,4,81,13
10-05-2024 17:01,jt-9118,Bug,Resolved,High,Melvin Carter,Erik Bradley,9,79,1
11-05-2024 10:44,cr-5101,Story,Resolved,High,Marvin Hensley,Kimberly Long,4,22,4
11-05-2024 13:33,iu-4587,Bug,In Progress,Medium,Kevin Vega,Jessica Ford,2,8,0
16-05-2024 01:05,KY-8883,Task,In Progress,Low,Donna Schneider,Juan Chapman,9,36,12
15-05-2024 02:21,NZ-2523,Task,In Progress,Medium,Jordan Gilmore,Jennifer Juarez,8,91,7
16-05-2024 09:08,HU-8729,Bug,Resolved,Low,Chad Patel,Mandy Bowen,2,23,11
15-05-2024 23:19,EK-3711,Task,Closed,Medium,George Hawkins,Elizabeth Miller,9,2,8
13-05-2024 14:11,vt-0252,Story,Open,High,Jason Martinez,Craig Mills,8,68,1
10-05-2024 15:11,Lk-9086,Bug,Open,Medium,Jared Johnson,John Lee,5,11,6
18-05-2024 13:14,mO-9881,Task,Closed,High,Kristin Wilcox,Peggy Wilson,8,24,16
13-05-2024 22:57,lo-3219,Story,Closed,Low,Andrew Barnes,Karen Andrews,10,10,10
13-05-2024 16:27,Po-0904,Bug,Resolved,High,Jennifer Miller,Michael Cook,2,12,12
14-05-2024 21:20,fy-0984,Bug,Closed,Medium,Regina Jones,Susan Sullivan,2,71,17
16-05-2024 21:36,cf-6735,Story,Open,Low,Jane Wiggins,Sarah Potter MD,10,41,15
09-05-2024 23:05,jG-6674,Task,Resolved,Low,Yesenia Cruz,Pamela Wagner,3,35,20
12-05-2024 00:50,Rt-0591,Story,Closed,High,Nicole Anderson,Kevin Mccoy,7,59,20
11-05-2024 00:45,ec-5831,Task,In Progress,High,Jessica Kemp,Robert Keller,6,54,7
14-05-2024 21:09,AK-5139,Bug,In Progress,Low,Alan King,Kenneth Campbell,10,23,16
11-05-2024 16:34,iG-1559,Task,Closed,Low,Joanne Mckay,Christopher Kirk,8,47,5
13-05-2024 17:32,Kc-4988,Bug,Open,High,Stephanie Stewart,Christopher Price,6,12,11
15-05-2024 07:41,NY-9253,Task,Closed,High,Mandy Dennis PhD,Joshua Meyer,9,96,2
16-05-2024 03:30,Yp-0426,Bug,Resolved,Low,Stephen Sanders,Stacey Ramirez,10,63,18
16-05-2024 17:24,PG-0325,Task,Closed,Medium,Bridget Ramirez,Mr. Kenneth Lin,8,91,16
14-05-2024 19:05,OA-1154,Bug,In Progress,High,Matthew Espinoza,Daniel Duncan,6,91,0
14-05-2024 10:15,fz-0084,Bug,Resolved,Medium,Shaun Hartman,Carrie Love,4,96,11
10-05-2024 13:59,ec-2200,Task,Open,Low,Gerald Jackson,Tyler Wright,4,69,3
15-05-2024 13:30,Su-3052,Bug,Resolved,Medium,Melissa Howell,Monique Rodriguez,6,88,5
14-05-2024 07:00,ew-1070,Bug,Open,Medium,Sarah Brewer,Eric Taylor,3,90,16
12-05-2024 03:26,UD-2976,Story,In Progress,High,Ian Lawrence,Michelle Pearson,2,66,4
09-05-2024 20:48,UO-0755,Story,Closed,High,Kyle Shannon,Kimberly Parrish,3,62,20
11-05-2024 00:47,La-7942,Bug,Resolved,Low,David Diaz,Cynthia Marquez,3,1,14
11-05-2024 07:26,Gh-7713,Story,Resolved,Low,Robert Hayes,Julie Bond,8,78,7
09-05-2024 20:44,sM-3010,Story,In Progress,High,James Hall,Seth Valencia,3,13,7
09-05-2024 18:33,ZR-8693,Bug,Open,High,Cheryl Lopez,Amanda Norris,2,23,0
17-05-2024 19:03,Jj-1593,Task,Resolved,High,Carmen Rodriguez,Jennifer Rodriguez,9,63,18
14-05-2024 09:42,Np-1903,Story,Open,Medium,Steven Stanton,Jake Bailey,6,53,8
12-05-2024 12:43,UR-6941,Story,Resolved,Medium,Amanda Banks,Dwayne Castaneda,9,29,11
11-05-2024 18:44,QC-4818,Task,Resolved,Low,Shelly Thompson,Samuel Beck,6,60,3
09-05-2024 23:58,Jb-9571,Task,Open,Low,Tammie Gross,Nicole Davis,6,95,10
16-05-2024 04:35,AW-4495,Story,Closed,Medium,Amanda Palmer,Kenneth Miller,8,99,19
13-05-2024 11:51,hJ-8723,Bug,Open,High,Amanda Gonzalez,Sarah Smith,1,72,5
17-05-2024 17:34,Bx-4033,Bug,Open,Low,Terry Gomez,Michael Meyers,4,86,17
13-05-2024 21:50,At-1260,Story,Resolved,Low,Connie Ford,John Foster,1,59,6
10-05-2024 22:58,aJ-8104,Task,In Progress,High,Robert Rose,Deborah Paul,2,84,17
17-05-2024 03:57,NS-3363,Story,Resolved,Medium,Paul Carney,Zachary Ramirez,4,89,16
17-05-2024 20:46,NY-8463,Bug,In Progress,Low,Ashley Cain,Shannon Taylor,7,47,2
12-05-2024 01:47,Gh-7799,Bug,Closed,Medium,Michael Jones,Andrew Roberts,10,30,12
12-05-2024 16:00,KF-1870,Story,Closed,Medium,Mr. Robert Powell,Tony Miller,4,5,11
10-05-2024 05:11,il-0480,Bug,Resolved,Medium,Dr. James Bradley Jr.,Shannon Brock,10,41,1
15-05-2024 09:00,Hz-2878,Bug,Closed,High,Richard Fischer,Madeline Willis,7,84,8
17-05-2024 04:23,Uo-6995,Bug,In Progress,Low,Jack Smith,Andrea Bell,9,90,3
